"Location","Pallet number","Item","Description","Lot code","Expiry date","Inventory status","Cases qty","Cases UOM","Base qty","Base UOM"
"266-082-10","50015662","GCC4205","RSC MED SUB 6ct Nested","173549","28/02/2049","Good","1200.00","cs","1200.00","ea"
"266-082-10","50006036","GCC5139","PDQ LG SUB 12ct XMS","176352","31/05/2049","Good","640.00","cs","640.00","ea"
"266-082-20","50040402","GCC2863","INSERT XL SUB Case 10ct","161681","31/05/2049","Good","1200.00","cs","1200.00","ea"
"266-082-20","50015673","GCC5247","RSC XL SUB  6ct FDM","173553","28/02/2049","Good","400.00","cs","400.00","ea"
"266-082-30","50041703","GCC102515","TRAY 14ct SUB-710 MVM Costco19","176306","29/04/2049","Good","225.00","cs","225.00","ea"
"266-083-10","50009977","GCC3274","HSC BASE DSPLY XMS","177417","30/06/2049","Good","90.00","cs","90.00","ea"
"266-083-10","50009978","GCC3274","HSC BASE DSPLY XMS","177417","30/06/2049","Good","90.00","cs","90.00","ea"
"266-083-20","50009983","GCC3274","HSC BASE DSPLY XMS","177417","30/06/2049","Good","90.00","cs","90.00","ea"
"266-083-20","50009984","GCC3274","HSC BASE DSPLY XMS","177417","30/06/2049","Good","90.00","cs","90.00","ea"
"266-083-30","50032156","GCC4205","RSC MED SUB 6ct Nested","176323","30/06/2049","Good","1200.00","cs","1200.00","ea"
"266-083-40","50032155","GCC4205","RSC MED SUB 6ct Nested","176323","30/06/2049","Good","1200.00","cs","1200.00","ea"
"266-084-10","50015672","GCC5247","RSC XL SUB  6ct FDM","173553","28/02/2049","Good","400.00","cs","400.00","ea"
"266-084-30","50004311","GCC102515","TRAY 14ct SUB-710 MVM Costco19","176306","29/04/2049","Good","25.00","cs","25.00","ea"
"266-085-10","50009961","GCC3274","HSC BASE DSPLY XMS","177417","30/06/2049","Good","90.00","cs","90.00","ea"
"266-085-10","50009962","GCC3274","HSC BASE DSPLY XMS","177417","30/06/2049","Good","90.00","cs","90.00","ea"
"266-085-30","60063541","GCC102515","TRAY 14ct SUB-710 MVM Costco19","176307","30/06/2049","Good","225.00","cs","225.00","ea"
"266-085-30","60063540","GCC102515","TRAY 14ct SUB-710 MVM Costco19","176307","30/06/2049","Good","225.00","cs","225.00","ea"
"266-085-40","50032154","GCC5749","BASE Bkg DSPLY vert","176332","30/06/2049","Good","300.00","cs","300.00","ea"
"266-085-40","50032153","GCC5749","BASE Bkg DSPLY vert","176332","30/06/2049","Good","300.00","cs","300.00","ea"
"266-086-10","50015707","GCC5100","CARTON ID SS Soiree","176353","30/05/2049","Good","640.00","cs","640.00","ea"
"266-086-20","50004823","GCC100174","Filler ID bar 2 face sidekick","176265","29/04/2049","Good","4200.00","cs","4200.00","ea"
"266-086-20","50004853","GCC100174","Filler ID bar 2 face sidekick","176265","29/04/2049","Good","4650.00","cs","4650.00","ea"
"266-086-30","50017424","GCC4671","HSC XSML 24ct VDAY Auto","168426","30/05/2049","Good","1200.00","cs","1200.00","ea"
"266-087-10","50038188","GCC101212","LT Side Panel Med Caramel pour","157749","01/02/2048","Good","787.00","cs","787.00","ea"
"266-087-10","50038185","GCC101213","Side Panel RT Med Caramel Pour","99999","31/05/2049","Good","324.00","cs","324.00","ea"
"266-087-20","50017864","GCC4825","PDQ MED SUB 18ct Stackable SPR","144329","31/01/2047","Good","1100.00","cs","1100.00","ea"
"266-087-20","50017865","GCC4825","PDQ MED SUB 18ct Stackable SPR","144329","31/01/2047","Good","1100.00","cs","1100.00","ea"
"266-088-10","50009967","GCC3274","HSC BASE DSPLY XMS","177417","30/06/2049","Good","90.00","cs","90.00","ea"
"266-088-10","50009968","GCC3274","HSC BASE DSPLY XMS","177417","30/06/2049","Good","90.00","cs","90.00","ea"
"266-088-20","50040449","GCC4205","RSC MED SUB 6ct Nested","176322","29/04/2049","Good","1200.00","cs","1200.00","ea"
"266-088-20","50040451","GCC4205","RSC MED SUB 6ct Nested","176322","29/04/2049","Good","1200.00","cs","1200.00","ea"
"266-088-30","50017637","GCC3771","PL CAP 45.125x39.25x2.5 Print","148457","30/11/2048","Good","147.00","cs","147.00","ea"
"266-089-10","50013609","GCC101189","Filler 45ct Med SUB Mini Dsply","159243","31/07/2048","Good","360.00","cs","360.00","ea"
"266-089-20","50009942","GCC3274","HSC BASE DSPLY XMS","177417","30/06/2049","Good","90.00","cs","90.00","ea"
"266-089-20","50009945","GCC3274","HSC BASE DSPLY XMS","177417","30/06/2049","Good","90.00","cs","90.00","ea"
"266-089-30","50032165","GCC102713","Base 2-sided Chckout CVSXMAS19","177363","30/06/2049","Good","300.00","cs","300.00","ea"
"266-089-30","50032164","GCC102713","Base 2-sided Chckout CVSXMAS19","177363","30/06/2049","Good","300.00","cs","300.00","ea"
"266-090-10","50032162","GCC102713","Base 2-sided Chckout CVSXMAS19","177363","30/06/2049","Good","300.00","cs","300.00","ea"
"266-090-10","50032163","GCC102713","Base 2-sided Chckout CVSXMAS19","177363","30/06/2049","Good","300.00","cs","300.00","ea"
"266-090-20","50009740","GCC4443","HSC XSML 24ct XMS Auto","175346","29/04/2049","Good","1200.00","cs","1200.00","ea"
"266-090-20","50009741","GCC4443","HSC XSML 24ct XMS Auto","175346","29/04/2049","Good","1200.00","cs","1200.00","ea"
"266-090-30","50012817","GCC4443","HSC XSML 24ct XMS Auto","175346","29/04/2049","Good","1200.00","cs","1200.00","ea"
"266-090-30","50012818","GCC4443","HSC XSML 24ct XMS Auto","175346","29/04/2049","Good","1200.00","cs","1200.00","ea"
"266-091-10","50009951","GCC3274","HSC BASE DSPLY XMS","177417","30/06/2049","Good","90.00","cs","90.00","ea"
"266-091-10","50009952","GCC3274","HSC BASE DSPLY XMS","177417","30/06/2049","Good","90.00","cs","90.00","ea"
"266-091-20","50037975","GCC6039","PDQ XL-C Gold Bag 10ct Sams","241616","09/01/2048","Good","320.00","cs","320.00","ea"
"266-091-20","50037969","GCC2250","COLUMN QTRPL XMS10","160836","29/03/2048","Good","110.00","cs","110.00","ea"
"266-092-10","50017697","GCC102490","TRAY 14ct SUB-600 EDID60% CLUB","176530","30/05/2049","Good","450.00","cs","450.00","ea"
"266-092-30","50014660","GCC4443","HSC XSML 24ct XMS Auto","99999","29/04/2048","Good","1025.00","cs","1025.00","ea"
"266-093-10","50009979","GCC3274","HSC BASE DSPLY XMS","177417","30/06/2049","Good","90.00","cs","90.00","ea"
"266-093-10","50009980","GCC3274","HSC BASE DSPLY XMS","177417","30/06/2049","Good","90.00","cs","90.00","ea"
"266-093-20","50006450","GCC4205","RSC MED SUB 6ct Nested","176322","29/04/2049","Good","1200.00","cs","1200.00","ea"
"266-093-20","50008273","GCC4205","RSC MED SUB 6ct Nested","176322","29/04/2049","Good","1200.00","cs","1200.00","ea"
"266-094-30","50007710","GCC8285","Crnrbrd 40.25 x 2.5 x 2.5","159266","31/05/2049","Good","1782.00","cs","1782.00","ea"
"266-095-10","50009981","GCC3274","HSC BASE DSPLY XMS","177417","30/06/2049","Good","90.00","cs","90.00","ea"
"266-095-10","50009982","GCC3274","HSC BASE DSPLY XMS","177417","30/06/2049","Good","90.00","cs","90.00","ea"
"266-095-20","50008973","GCC100175","Insert 2 face ID 2 face presti","176281","30/05/2049","Good","625.00","cs","625.00","ea"
"266-095-20","50035915","GCC100675","RSC TWN SUB 12ct Target","176281","30/05/2049","Good","625.00","cs","625.00","ea"
"266-095-30","50040442","GCC4205","RSC MED SUB 6ct Nested","176322","29/04/2049","Good","1200.00","cs","1200.00","ea"
"266-095-30","50040443","GCC4205","RSC MED SUB 6ct Nested","176322","29/04/2049","Good","1200.00","cs","1200.00","ea"
"266-096-10","50010831","GCC101652","SUB TWN Dk SS Car NFPW","99999","22/05/2048","Good","0.27","cs","151.00","ea"
"266-096-10","50010819","GCC101184","Shipper Med Optimized Dsply","163982","29/06/2048","Good","100.00","cs","100.00","ea"
"266-096-20","50006248","GCC101555","Shipper VDAY display 2019","101555","30/08/2048","Good","40.00","cs","40.00","ea"
"266-096-20","50006249","GCC101555","Shipper VDAY display 2019","101555","30/08/2048","Good","115.00","cs","115.00","ea"
"266-096-30","50007705","GCC4207","BASE Mxd Bar SHPR Blue","176925","30/05/2049","Good","260.00","cs","260.00","ea"
"266-097-20","50008265","GCC3765","HSC 72ct DSPLY","156277","30/11/2047","Good","100.00","cs","100.00","ea"
"266-097-20","50008266","GCC3765","HSC 72ct DSPLY","156277","30/11/2047","Good","100.00","cs","100.00","ea"
"266-097-30","50032178","GCC102713","Base 2-sided Chckout CVSXMAS19","177363","30/06/2049","Good","300.00","cs","300.00","ea"
"266-097-30","50032179","GCC102713","Base 2-sided Chckout CVSXMAS19","177363","30/06/2049","Good","300.00","cs","300.00","ea"
"266-097-40","50032182","GCC102713","Base 2-sided Chckout CVSXMAS19","177363","30/06/2049","Good","300.00","cs","300.00","ea"
"266-097-40","50032183","GCC102713","Base 2-sided Chckout CVSXMAS19","177363","30/06/2049","Good","300.00","cs","300.00","ea"
"266-097-50","50032131","GCC102656","Tray 150ct VCS Qkst XMAS19","177358","30/06/2049","Good","290.00","cs","290.00","ea"
"266-097-60","50032132","GCC102656","Tray 150ct VCS Qkst XMAS19","177358","30/06/2049","Good","650.00","cs","650.00","ea"
"266-098-10","50037916","GCC5961","PDQ XL-C SUB PBK XMS16 10ct","149509","30/07/2047","Good","41.00","cs","41.00","ea"
"266-098-10","50006345","GCC101238","Header XMAS18 QTR PL","161018","29/04/2048","Good","240.00","cs","240.00","ea"
"266-098-20","50008971","GCC102225","PDQ 10ct Med Sub WMEaster 19","171178","30/11/2048","Good","1100.00","cs","1100.00","ea"
"266-098-30","50007709","GCC100209","Partition 45ct Mxed XL Display","176269","29/04/2049","Good","1125.00","cs","1125.00","ea"
"266-098-30","50007707","GCC100209","Partition 45ct Mxed XL Display","176269","29/04/2049","Good","170.00","cs","170.00","ea"
"266-098-40","50032185","GCC102713","Base 2-sided Chckout CVSXMAS19","177363","30/06/2049","Good","300.00","cs","300.00","ea"
"266-098-50","50032184","GCC102713","Base 2-sided Chckout CVSXMAS19","177363","30/06/2049","Good","300.00","cs","300.00","ea"
"266-099-10","50003442","GCC6119","HSC DSPLY MXD Bunny SPR","154769","29/11/2047","Good","125.00","cs","125.00","ea"
"266-099-10","50037970","GCC2255","SUPPORT INSERT QTRPL XMS10","180836","30/01/2049","Good","682.00","cs","682.00","ea"
"266-099-20","50003438","GCC5483","PAD BOTTOM MED SUB DSPLY 80ct","170646","30/10/2048","Good","2100.00","cs","2100.00","ea"
"266-099-30","50034457","GCC101883","HSC 24ct XSML XMAS18 WM","176690","30/05/2048","Good","1200.00","cs","1200.00","ea"
"266-099-30","50040455","GCC101551","TRAY Vday shipper 2019","166763","04/09/2048","Good","650.00","cs","650.00","ea"
"266-099-30","50040456","GCC101551","TRAY Vday shipper 2019","166763","04/09/2048","Good","650.00","cs","650.00","ea"
"266-099-30","50034458","GCC101883","HSC 24ct XSML XMAS18 WM","176690","30/05/2049","Good","1200.00","cs","1200.00","ea"
"266-099-40","50032180","GCC102713","Base 2-sided Chckout CVSXMAS19","177363","30/06/2049","Good","300.00","cs","300.00","ea"
"266-099-50","50032181","GCC102713","Base 2-sided Chckout CVSXMAS19","177363","30/06/2049","Good","300.00","cs","300.00","ea"
"266-100-10","50011806","GCC5470","PDQ XL SUB ID 10ct 2015","164924","31/08/2048","Good","123.00","cs","123.00","ea"
"266-100-10","50007780","GCC4205","RSC MED SUB 6ct Nested","176322","31/05/2049","Good","1200.00","cs","1200.00","ea"
"266-100-20","50012912","GCC4205","RSC MED SUB 6ct Nested","176322","29/04/2049","Good","1200.00","cs","1200.00","ea"
"266-100-20","50007779","GCC4205","RSC MED SUB 6ct Nested","176322","31/05/2049","Good","1200.00","cs","1200.00","ea"
"266-100-30","50002353","GCC3138","RSC TWN SUB 12ct","161686","31/08/2048","Good","446.00","cs","446.00","ea"
"266-101-10","50008972","GCC100675","RSC TWN SUB 12ct Target","176281","30/05/2049","Good","625.00","cs","625.00","ea"
"266-101-10","50011784","GCC100675","RSC TWN SUB 12ct Target","176281","30/05/2049","Good","625.00","cs","625.00","ea"
"266-101-20","50011792","GCC4825","PDQ MED SUB 18ct Stackable SPR","144329","31/01/2047","Good","488.00","cs","488.00","ea"
"266-101-20","50011795","GCC3409","INSERT Grocery DSPLY 72ct","152850","29/09/2047","Good","1400.00","cs","1400.00","ea"
"266-101-40","50032174","GCC102713","Base 2-sided Chckout CVSXMAS19","177363","30/06/2049","Good","300.00","cs","300.00","ea"
"266-101-40","50032175","GCC102713","Base 2-sided Chckout CVSXMAS19","177363","30/06/2049","Good","300.00","cs","300.00","ea"
"266-102-10","50015790","GCC101444","72ct Counter display shell ED","159245","27/02/2048","Good","786.00","cs","786.00","ea"
"266-102-10","50012911","GCC4205","RSC MED SUB 6ct Nested","176322","29/04/2049","Good","1200.00","cs","1200.00","ea"
"266-102-20","50038207","GCC5808","CDY PBK 16ct Auto","136867","31/05/2049","Good","1009.00","cs","1009.00","ea"
"266-102-30","50006254","GCC3963","HSC 12oz Chip 18ct","51281","29/04/2049","Good","1050.00","cs","1050.00","ea"
"266-102-30","50006257","GCC5746","SHELF Bkg DSPLY vert","176330","30/05/2049","Good","1200.00","cs","1200.00","ea"
"266-103-10","50006441","GCC4205","RSC MED SUB 6ct Nested","176322","29/04/2049","Good","1200.00","cs","1200.00","ea"
"266-103-10","50037462","GCC4205","RSC MED SUB 6ct Nested","176322","29/04/2049","Good","1200.00","cs","1200.00","ea"
"266-103-20","50006451","GCC6125","TRAY 30oz Cndymkg Club","160695","29/04/2048","Good","1300.00","cs","1300.00","ea"
"266-103-20","50011797","GCC100652","RSC False Case Club Pallet","164461","29/06/2048","Good","350.00","cs","350.00","ea"
"266-103-30","50013673","GCC4205","RSC MED SUB 6ct Nested","169776","30/11/2048","Good","590.00","cs","590.00","ea"
"266-103-30","50040448","GCC4205","RSC MED SUB 6ct Nested","99999","31/05/2049","Good","600.00","cs","600.00","ea"
"266-103-30","50032177","GCC102713","Base 2-sided Chckout CVSXMAS19","177363","30/06/2049","Good","300.00","cs","300.00","ea"
"266-103-40","50032176","GCC102713","Base 2-sided Chckout CVSXMAS19","177363","30/06/2049","Good","300.00","cs","300.00","ea"
"266-104-10","50006447","GCC100675","RSC TWN SUB 12ct Target","176281","30/05/2049","Good","625.00","cs","625.00","ea"
"266-104-10","50006448","GCC100675","RSC TWN SUB 12ct Target","176281","30/05/2049","Good","1.00","cs","1.00","ea"
"266-104-20","50008271","GCC101184","Shipper Med Optimized Dsply","163981","29/06/2048","Good","75.00","cs","75.00","ea"
"266-104-20","50012914","GCC4408N","GIFT BOX $5 EDAY","169778","30/12/2048","Good","300.00","cs","300.00","ea"
"266-104-30","50002352","GCC6112","TRAY DSPLY MXD Bunny SPR","154769","30/11/2047","Good","700.00","cs","700.00","ea"
"266-105-10","50009074","GCC101863","Shelf Easter 88ct shipper 2019","168322","31/05/2049","Good","608.00","cs","608.00","ea"
"266-105-20","50009582","GCC4205","RSC MED SUB 6ct Nested","176322","29/04/2049","Good","1200.00","cs","1200.00","ea"
"266-105-20","50009582","GCC4205","RSC MED SUB 6ct Nested","176322","30/04/2049","Good","1200.00","cs","1200.00","ea"
"266-105-20","50009583","GCC4205","RSC MED SUB 6ct Nested","176322","29/04/2049","Good","1200.00","cs","1200.00","ea"
"266-105-30","50014668","GCC3273","TRAY LG SUB SHPR Litho XMS","176445","30/05/2049","Good","600.00","cs","600.00","ea"
"266-106-20","50014657","GCC8285","Crnrbrd 40.25 x 2.5 x 2.5","158870","27/02/2048","Good","1782.00","cs","1782.00","ea"
"266-106-20","50014661","GCC8285","Crnrbrd 40.25 x 2.5 x 2.5","158870","27/02/2048","Good","1782.00","cs","1782.00","ea"
"266-106-30","50041032","GCC4943","PDQ XSML XMAS 24ct Perf Rev","176696","30/05/2049","Good","3300.00","cs","3300.00","ea"
"266-106-30","50041033","GCC4943","PDQ XSML XMAS 24ct Perf Rev","176696","30/05/2049","Good","3300.00","cs","3300.00","ea"
"266-107-20","50039900","GCC4205","RSC MED SUB 6ct Nested","176323","30/05/2049","Good","1200.00","cs","1200.00","ea"
"266-107-20","50013892","GCC4205","RSC MED SUB 6ct Nested","176323","30/05/2049","Good","1200.00","cs","1200.00","ea"
"266-108-10","50004328","GCC6119","HSC DSPLY MXD Bunny SPR","154769","29/11/2047","Good","125.00","cs","125.00","ea"
"266-108-10","50009262","GCC101184","Shipper Med Optimized Dsply","163982","29/06/2048","Good","100.00","cs","100.00","ea"
"266-108-20","50012913","GCC3765","HSC 72ct DSPLY","156277","30/11/2047","Good","100.00","cs","100.00","ea"
"266-108-20","50006457","GCC2942","FOL CASE Mxd Bar SHPR","176314","30/05/2049","Good","300.00","cs","300.00","ea"
"266-108-30","50032159","GCC5749","BASE Bkg DSPLY vert","176332","30/06/2049","Good","165.00","cs","165.00","ea"
"266-109-10","50011802","GCCS-4982","Uline Case 13x10x7","164599","29/06/2048","Good","103.00","cs","103.00","ea"
"266-109-20","50037931","GCC3484","HSC MED SUB 12ct SPR","169794","25/05/2019","Good","334.00","cs","334.00","ea"
"266-109-20","50006460","GCC3484","HSC MED SUB 12ct SPR","169794","30/11/2048","Good","600.00","cs","600.00","ea"
"266-109-30","50011623","GCC4343","PDQ Rip Top Joy Gift 8ct XMS","99999","31/05/2049","Good","770.00","cs","770.00","ea"
"266-110-20","50010832","GCC101174","LT Side Panel 63ct MXD chcvr","99999","21/05/2048","Good","156.00","cs","156.00","ea"
"266-110-30","50006260","GCC102515","TRAY 14ct SUB-710 MVM Costco19","176306","29/04/2049","Good","225.00","cs","225.00","ea"
"266-110-30","50006261","GCC102515","TRAY 14ct SUB-710 MVM Costco19","176306","29/04/2049","Good","225.00","cs","225.00","ea"
"266-110-40","50032158","GCC102713","Base 2-sided Chckout CVSXMAS19","177363","30/06/2049","Good","75.00","cs","75.00","ea"
"266-110-40","50032157","GCC4205","RSC MED SUB 6ct Nested","176323","30/06/2049","Good","621.00","cs","621.00","ea"
"266-111-10","50037460","GCC101283","Header 72ct Grand Chips Disp18","159103","29/02/2048","Good","558.00","cs","558.00","ea"
"266-111-10","50014322","GCC101233","Base 72ct SDK Bars XMAS17","161774","30/08/2048","Good","260.00","cs","260.00","ea"
"266-111-20","50035763","GCC5321","SDK 72ct BR XMS15","151346","30/08/2047","Good","210.00","cs","210.00","ea"
"266-111-20","50035912","GCC4205","RSC MED SUB 6ct Nested","176322","29/04/2049","Good","1200.00","cs","1200.00","ea"
"266-111-30","50003791","GCC5284","BASE Cndymkg DSPLY Wide 48ct","158865","28/02/2048","Good","120.00","cs","120.00","ea"
"266-111-30","50003792","GCC5284","BASE Cndymkg DSPLY Wide 48ct","158865","28/02/2048","Good","120.00","cs","120.00","ea"
"266-111-40","50032192","GCC102535","Tray 14ct SUB-710 PBColl XMS19","177694","30/06/2049","Good","225.00","cs","225.00","ea"
"266-111-50","50032193","GCC102535","Tray 14ct SUB-710 PBColl XMS19","177694","30/06/2049","Good","225.00","cs","225.00","ea"
"266-112-10","50011796","GCC6125","TRAY 30oz Cndymkg Club","160695","29/04/2048","Good","1300.00","cs","1300.00","ea"
"266-112-10","50037459","GCC101233","Base 72ct SDK Bars XMAS17","161774","29/09/2048","Good","260.00","cs","260.00","ea"
"266-112-20","50008262","GCC101184","Shipper Med Optimized Dsply","163981","29/06/2048","Good","100.00","cs","100.00","ea"
"266-112-20","50008970","GCC101184","Shipper Med Optimized Dsply","163982","29/06/2048","Good","100.00","cs","100.00","ea"
"266-112-30","50003790","GCC101290","Lid SETUP Box XMAS18","163189","29/06/2048","Good","1540.00","cs","1540.00","ea"
"266-112-30","50003789","GCC102515","TRAY 14ct SUB-710 MVM Costco19","175962","29/04/2049","Good","225.00","cs","225.00","ea"
"266-112-40","50032160","GCC102713","Base 2-sided Chckout CVSXMAS19","177363","30/06/2049","Good","300.00","cs","300.00","ea"
"266-112-40","50032161","GCC102713","Base 2-sided Chckout CVSXMAS19","177363","30/06/2049","Good","300.00","cs","300.00","ea"
